Date,SOILT_O1_5cm,SOILT_O2_5cm,SOILT_O3_5cm,SOILT_J1_5cm,SOILT_J2_5cm,SOILT_J3_5cm,SOILT_P1_5cm,SOILT_P2_5cm,SOILT_P3_5cm,SOILT_P4_5cm,SOILT_P5_5cm,SOILT_5cm_gf,SOILT_O1_10cm,SOILT_O2_10cm,SOILT_O3_10cm,SOILT_J1_10cm,SOILT_J2_10cm,SOILT_J3_10cm,SOILT_P1_10cm,SOILT_P2_10cm,SOILT_P3_10cm,SOILT_P4_10cm,SOILT_P5_10cm,SOILT_10cm_gf,SOILT_O1_30cm,SOILT_O2_30cm,SOILT_O3_30cm,SOILT_J1_30cm,SOILT_J2_30cm,SOILT_J3_30cm,SOILT_P1_30cm,SOILT_P2_30cm,SOILT_P3_30cm,SOILT_P4_30cm,SOILT_P5_30cm,SOILT_30cm_gf,SWC_O1_5cm,SWC_O2_5cm,SWC_O3_5cm,SWC_J1_5cm,SWC_J2_5cm,SWC_J3_5cm,SWC_P1_5cm,SWC_P2_5cm,SWC_P3_5cm,SWC_P4_5cm,SWC_P5_5cm,SWC_5cm_gf,SWC_O1_10cm,SWC_O2_10cm,SWC_O3_10cm,SWC_J1_10cm,SWC_J2_10cm,SWC_J3_10cm,SWC_P1_10cm,SWC_P2_10cm,SWC_P3_10cm,SWC_P4_10cm,SWC_P5_10cm,SWC_10cm_gf,SWC_O1_30cm,SWC_O2_30cm,SWC_O3_30cm,SWC_J1_30cm,SWC_J2_30cm,SWC_J3_30cm,SWC_P1_30cm,SWC_P2_30cm,SWC_P3_30cm,SWC_P4_30cm,SWC_P5_30cm,SWC_30cm_gf
09/06/2018,18.3911363636364,18.2515909090909,18.7852272727273,15.3359090909091,16.8565227272727,17.8938636363636,16.6777045454545,16.9134090909091,16.1793181818182,17.6215681818182,18.5290909090909,16.9416098484849,18.9840909090909,18.9812272727273,19.0279545454545,16.0606818181818,17.2854545454545,18.2940909090909,17.2436136363636,17.3195454545455,16.8666136363636,18.7579545454545,18.4395454545455,17.5609886363636,19.7790909090909,19.6047272727273,19.4668181818182,16.5650681818182,17.4615909090909,18.7204545454545,18.1081818181818,18.4838636363636,18.4534090909091,19.1261363636364,19.2025,18.34225,0.196190476190476,NaN,0.215558139534884,0.178325581395349,0.1195,NaN,0.214011627906977,0.174081395348837,0.182953488372093,0.186853658536585,0.138720930232558,0.179438078703704,0.105179487179487,0.100076923076923,0.155775,0.0924358974358974,0.0947435897435898,NaN,0.198178571428571,0.136205128205128,0.163571428571429,0.0981714285714286,0.25725,0.14585306712963,0.0835128205128206,0.0807948717948718,0.0670256410256411,0.0638974358974359,0.0667692307692308,0.0747435897435897,0.0858974358974359,0.073051282051282,0.139,NaN,0.121102564102564,0.0855145833333333
09/07/2018,19.6392857142857,20.097619047619,19.8690476190476,15.7747619047619,18.0561904761905,18.6421428571429,17.6466666666667,17.8869047619048,17.1888095238095,18.8333333333333,19.1090476190476,17.9922348484848,19.3328571428571,19.4359523809524,19.6611904761905,16.1285714285714,17.8892857142857,18.8788095238095,17.5259523809524,17.7388095238095,17.8419047619048,19.6754761904762,19.0604761904762,18.2290340909091,19.5954761904762,19.2928571428571,19.3202380952381,16.5871428571429,17.3588095238095,18.7359523809524,18.0747619047619,18.207380952381,18.3959523809524,19.6578571428571,19.555,18.6125568181818,0.185619047619048,NaN,0.206207317073171,0.178095238095238,0.111829268292683,NaN,0.203642857142857,0.166714285714286,0.170190476190476,0.1883125,0.137214285714286,0.172402922453704,0.111585365853659,0.101707317073171,0.162880952380952,0.0958780487804878,0.0924634146341464,NaN,0.194073170731707,0.146785714285714,0.161380952380952,0.09905,0.259128205128205,0.141963425925926,0.0832926829268293,0.0815365853658536,0.0672051282051282,0.0643658536585366,0.0668888888888889,0.074764705882353,0.085780487804878,0.0733658536585366,0.136552631578947,NaN,0.12125,0.0851556712962963
09/08/2018,19.8397826086957,20.7526086956522,19.495,15.0395652173913,18.1765217391304,18.6404347826087,17.5195652173913,18.2376086956522,16.5234782608696,18.4841304347826,18.5213043478261,18.1049621212121,19.7678260869565,19.9319565217391,19.7473913043478,15.6847826086957,18.1058695652174,19.2773913043478,17.4195652173913,17.6408695652174,17.4954347826087,19.8586956521739,18.9271739130435,18.4498484848485,19.6967391304348,19.4132608695652,19.17,16.3334782608696,17.4817391304348,18.8741304347826,18.1469565217391,18.1991304347826,18.2534782608696,19.6847826086957,19.1460869565217,18.5827840909091,0.165988888888889,NaN,0.187510869565217,0.159622222222222,0.103022222222222,NaN,0.181466666666667,0.1464,0.1512,0.173033333333333,0.121622222222222,0.155987268518519,0.114244444444444,0.102590909090909,0.1576,0.0986444444444445,0.0900666666666667,NaN,0.183133333333333,0.145244444444444,0.149866666666667,0.0984473684210526,0.251088888888889,0.139819791666667,0.0835333333333334,0.0822444444444444,0.0675227272727273,0.0640454545454546,0.067275,0.0753783783783784,0.0860454545454545,0.0733636363636364,0.136475,NaN,0.121909090909091,0.0856058201058201
09/09/2018,20.891875,21.6441666666667,20.29875,15.649375,18.42875,18.9995833333333,18.1545833333333,19.1258333333333,17.6277083333333,19.00125,19.2972916666667,19.0108333333333,20.5602083333333,20.3625,19.848125,15.91125,18.3964583333333,19.2264583333333,18.008125,18.600625,18.1366666666667,20.1127083333333,19.1947916666667,18.9416287878788,20.270625,19.940625,19.764375,16.2064583333333,17.8014583333333,19.3960416666667,18.0858333333333,18.044375,18.4025,20.0395833333333,19.78125,18.8848295454545,0.151260416666667,NaN,0.165104166666667,0.145208333333333,0.0959583333333333,NaN,0.160229166666667,0.130708333333333,0.1346875,0.152978260869565,0.108270833333333,0.138200520833333,0.1148125,0.103808510638298,0.148770833333333,0.101297872340426,0.0873541666666667,NaN,0.1704375,0.139020833333333,0.142104166666667,0.0991162790697675,0.236895833333333,0.13494537037037,0.0840208333333334,0.0827021276595745,0.0677446808510638,0.0646041666666666,0.0674666666666667,0.0756585365853659,0.0861363636363636,0.073531914893617,0.134739130434783,NaN,0.1219375,0.0860257523148148
09/10/2018,21.1508333333333,21.9908333333333,20.7858333333333,15.978125,18.44625,18.9870833333333,18.0545833333333,18.9975,17.9802083333333,18.9058333333333,19.266875,19.1403598484848,20.9297916666667,20.6429166666667,20.319375,15.9502083333333,18.113125,19.1939583333333,18.0391666666667,18.5302083333333,18.3710416666667,20.3408333333333,19.3452083333333,19.0705303030303,20.7402083333333,20.2560416666667,20.0464583333333,16.3416666666667,17.8564583333333,19.560625,18.4495833333333,18.4558333333333,18.7710416666667,20.2977083333333,19.791875,19.1425,0.14013829787234,NaN,0.151957446808511,0.132333333333333,0.0881458333333333,NaN,0.138916666666667,0.116666666666667,0.116958333333333,0.133702127659574,0.0961875,0.123752686838624,0.1131875,0.104565217391304,0.141395833333333,0.10175,0.0844166666666667,NaN,0.157395833333333,0.131020833333333,0.133729166666667,0.0983023255813954,0.218020833333333,0.12907662037037,0.0847083333333333,0.0835208333333334,0.0680212765957447,0.0640666666666667,0.0672765957446809,0.0760444444444445,0.0863333333333333,0.0732790697674418,0.133695652173913,NaN,0.122255319148936,0.0860772569444444
09/11/2018,22.0166666666667,22.8722916666667,21.7185416666667,17.019375,19.1995833333333,19.6195833333333,18.4125,19.610625,18.9654166666667,19.4014583333333,20.505625,19.9401515151515,21.8720833333333,21.1639583333333,21.225625,16.7427083333333,18.9539583333333,20.0125,18.4397916666667,19.1485416666667,19.1666666666667,21.0233333333333,20.0402083333333,19.7990340909091,20.8091666666667,20.3791666666667,20.353125,16.4739583333333,18.0572916666667,19.7160416666667,18.6427083333333,18.5952083333333,19.0010416666667,20.2570833333333,19.7208333333333,19.2732386363636,0.13125,NaN,0.138826086956522,0.1230625,0.080875,NaN,0.122604166666667,0.103583333333333,0.1005625,0.1238125,0.0851458333333333,0.112077546296296,0.111708333333333,0.105354166666667,0.1340625,0.101851063829787,0.0822916666666667,NaN,0.145958333333333,0.124479166666667,0.126729166666667,0.0999777777777778,0.205104166666667,0.123982407407407,0.0849565217391304,0.0839787234042553,0.0685813953488372,0.0645714285714286,0.067575,0.0774418604651163,0.0862727272727273,0.0738085106382978,0.132739130434783,NaN,0.122239130434783,0.0868204778439153
09/12/2018,23.033125,23.5845833333333,22.571875,18.074375,19.96,20.441875,18.9533333333333,19.9641666666667,19.5239583333333,20.0420833333333,21.0120833333333,20.6510416666667,22.53,21.8489583333333,22.0075,17.3852083333333,19.5408333333333,20.46,18.745625,19.4704166666667,19.5414583333333,21.4977083333333,20.7035416666667,20.3392045454545,21.7091666666667,21.0172916666667,21.193125,17.1639583333333,18.309375,20.2175,19.061875,18.7695833333333,19.476875,20.7983333333333,20.121875,19.8035416666667,0.119020833333333,NaN,0.127895833333333,0.113104166666667,0.07225,NaN,0.1093125,0.0898125,0.0841666666666667,0.112833333333333,0.0750625,0.100384259259259,0.108854166666667,0.104978723404255,0.126145833333333,0.101229166666667,0.0794583333333334,NaN,0.135958333333333,0.117708333333333,0.119,0.099468085106383,0.181833333333333,0.117540740740741,0.0853043478260869,0.0844,0.0691702127659574,0.0644565217391304,0.0679777777777778,0.0779523809523809,0.0864893617021277,0.0739130434782608,0.130652173913044,NaN,0.1229375,0.0866348131613757
09/13/2018,23.165,23.948125,23.0745833333333,18.545625,20.2572916666667,20.8385416666667,19.090625,20.070625,20.041875,20.1547916666667,21.4085416666667,20.9632386363636,22.9254166666667,22.0664583333333,22.2302083333333,18.0645833333333,19.896875,20.7441666666667,18.9879166666667,19.65375,19.83125,21.8570833333333,20.94375,20.654678030303,21.94875,21.3729166666667,21.5375,17.4383333333333,18.79125,20.7985416666667,19.109375,19.0052083333333,19.955625,20.895,20.5345833333333,20.1260984848485,0.10525,NaN,0.1138125,0.102020833333333,0.0628333333333333,NaN,0.0949583333333334,0.0767916666666667,0.0679791666666667,0.103333333333333,0.0651666666666667,0.0880162037037037,0.104,0.103104166666667,0.117520833333333,0.0987083333333334,0.0762916666666667,NaN,0.126291666666667,0.1114375,0.110333333333333,0.0969130434782609,0.157208333333333,0.110244212962963,0.0856444444444444,0.0842083333333334,0.0697727272727273,0.064,0.0679772727272728,0.078046511627907,0.0864565217391304,0.0738541666666666,0.12825,NaN,0.121886363636364,0.0855941550925926
09/14/2018,23.2560416666667,23.9635416666667,23.2520833333333,18.7060416666667,20.3347916666667,21.085625,19.2589583333333,20.0883333333333,20.2025,20.50125,21.6166666666667,21.1150757575758,23.0320833333333,22.3791666666667,22.556875,18.2933333333333,20.2922916666667,21.235,19.0895833333333,19.8664583333333,20.1616666666667,22.0833333333333,21.36875,20.9416856060606,22.034375,21.3064583333333,21.8183333333333,17.7464583333333,18.72375,20.87375,19.325,18.9252083333333,20.06375,21.2352083333333,20.688125,20.2491287878788,0.0921666666666667,NaN,0.100770833333333,0.0916041666666667,0.0553333333333334,NaN,0.0822708333333333,0.06575,0.0552916666666667,0.0950416666666667,0.05625,0.0771643518518518,0.0979166666666667,0.100145833333333,0.10975,0.0967916666666667,0.0731458333333333,NaN,0.1176875,0.105458333333333,0.101958333333333,0.0944666666666667,0.139666666666667,0.103770601851852,0.0859375,0.0835957446808511,0.0701702127659575,0.0637708333333334,0.0682045454545455,0.0773720930232558,0.0864130434782609,0.073875,0.125822222222222,NaN,0.122239130434783,0.0855243055555556
09/15/2018,22.5541666666667,23.2685416666667,22.4891666666667,18.4891666666667,19.8364583333333,20.6341666666667,19.4172916666667,20.4135416666667,20.2879166666667,20.2204166666667,21.006875,20.783428030303,22.7058333333333,22.1297916666667,22.2239583333333,18.468125,19.8608333333333,21.094375,19.3122916666667,19.8329166666667,20.3708333333333,21.8091666666667,20.869375,20.7888636363636,22.2220833333333,21.655,21.7210416666667,17.801875,19.0985416666667,21.0614583333333,19.2454166666667,19.1666666666667,20.1114583333333,21.4333333333333,20.9933333333333,20.4100189393939,0.0812291666666667,NaN,0.0848333333333333,0.0825833333333333,0.0487916666666667,NaN,0.072125,0.0565,0.0454166666666667,0.0887083333333333,0.0488333333333333,0.0676689814814815,0.0915833333333334,0.0968125,0.100520833333333,0.0955,0.0703333333333333,NaN,0.110708333333333,0.100270833333333,0.0947291666666667,0.0925853658536585,0.126604166666667,0.0980597222222222,0.086,0.0825416666666667,0.0704583333333334,0.0638478260869565,0.0677441860465116,0.0762272727272727,0.0862444444444444,0.0736666666666666,0.122872340425532,NaN,0.121860465116279,0.0851356150793651
09/16/2018,23.0525,23.7829166666667,23.1941666666667,18.8075,19.8997916666667,21.0654166666667,19.81,20.624375,20.7752083333333,20.4558333333333,21.3845833333333,21.1683901515152,22.8427083333333,22.210625,22.2991666666667,18.604375,19.8102083333333,20.9897916666667,19.4797916666667,20.0566666666667,20.4010416666667,21.988125,21.0164583333333,20.8817234848485,21.918125,21.5114583333333,21.7272916666667,17.9875,18.8339583333333,21.0341666666667,19.4091666666667,19.1652083333333,20.388125,21.1308333333333,20.7389583333333,20.3495265151515,0.0743958333333333,NaN,0.0737083333333333,0.0741458333333333,0.0440625,NaN,0.064,0.0496458333333333,0.0388125,0.0841666666666667,0.0445625,0.0608333333333333,0.0863541666666667,0.0948541666666667,0.0922291666666667,0.0936458333333333,0.0682083333333334,NaN,0.105479166666667,0.096375,0.0888541666666667,0.0914347826086956,0.119042553191489,0.0936043981481481,0.086195652173913,0.0817083333333333,0.0704583333333333,0.0637446808510638,0.0674444444444445,0.074906976744186,0.08625,0.0731860465116279,0.120276595744681,NaN,0.12145,0.0841197255291005
09/17/2018,23.5379166666667,24.2452083333333,23.24375,19.1166666666667,19.8079166666667,20.9679166666667,20.185,21.4914583333333,21.2233333333333,20.8989583333333,21.58,21.4816477272727,23.1997916666667,22.455,22.8791666666667,18.97375,19.61875,21.4514583333333,19.7845833333333,20.3822916666667,21.175,22.2502083333333,21.2666666666667,21.2215151515152,22.4397916666667,21.756875,21.8208333333333,18.3916666666667,19.0775,21.026875,19.6820833333333,19.6033333333333,20.4264583333333,21.7529166666667,21.0302083333333,20.6371401515152,0.0678333333333333,NaN,0.0633125,0.0663333333333333,0.0399166666666667,NaN,0.0567916666666667,0.0440833333333333,0.0321041666666667,0.0804375,0.0409166666666667,0.0546365740740741,0.0821041666666666,0.0933404255319149,0.0846041666666667,0.0919166666666667,0.0664166666666666,NaN,0.101479166666667,0.093375,0.0822291666666667,0.0893720930232558,0.113541666666667,0.0898363425925926,0.0867708333333334,0.0804583333333334,0.0712045454545455,0.0637234042553192,0.066953488372093,0.0746444444444444,0.08575,0.0728260869565217,0.117391304347826,NaN,0.12147619047619,0.0838547371031746
09/18/2018,24.03125,24.4358333333333,23.6210416666667,19.833125,20.52625,21.5220833333333,20.6820833333333,21.5060416666667,21.2545833333333,21.4208333333333,21.8591666666667,21.8811174242424,23.249375,22.8808333333333,22.924375,19.0225,20.0958333333333,21.714375,19.7697916666667,20.6527083333333,21.2608333333333,22.3389583333333,21.7277083333333,21.421571969697,22.8875,21.7304166666667,22.1079166666667,18.8133333333333,18.73875,21.3714583333333,20.21875,19.6110416666667,20.7302083333333,21.9841666666667,20.8216666666667,20.8195643939394,0.0631041666666667,NaN,0.0557291666666667,0.0600625,0.0369166666666667,NaN,0.0513958333333334,0.039625,0.0274166666666667,0.0777872340425532,0.0380833333333333,0.049943287037037,0.0784166666666667,0.0919565217391304,0.0771041666666667,0.0903191489361702,0.0650208333333333,NaN,0.0982291666666667,0.0909583333333334,0.0754791666666667,0.0885,0.110104166666667,0.0865472222222222,0.0868478260869566,0.0794375,0.0704042553191489,0.0634888888888889,0.0665348837209302,0.0730444444444445,0.0856458333333333,0.0723260869565218,0.115733333333333,NaN,0.121893617021277,0.0837102430555555
09/19/2018,23.3729166666667,24.080625,23.286875,19.7429166666667,20.1385416666667,21.66875,20.7102083333333,21.8435416666667,21.4314583333333,21.2541666666667,21.9266666666667,21.7687878787879,23.4335416666667,22.8285416666667,22.953125,19.5458333333333,20.074375,21.9616666666667,20.3258333333333,20.9258333333333,21.3447916666667,22.5535416666667,21.5058333333333,21.5866287878788,22.6202083333333,22.2416666666667,22.3627083333333,18.5470833333333,19.0897916666667,21.471875,19.973125,19.8095833333333,20.7522916666667,22.0045833333333,21.3808333333333,20.9321590909091,0.0593333333333333,NaN,0.0508541666666667,0.0546041666666667,0.0338333333333333,NaN,0.0483125,0.0373541666666667,0.0236875,0.0749347826086956,0.0354375,0.0463394097222222,0.0753958333333334,0.0904468085106384,0.0719375,0.0890833333333333,0.0637916666666667,NaN,0.096,0.0889166666666666,0.0693958333333333,0.087531914893617,0.106979166666667,0.0839275462962963,0.0866458333333333,0.0785434782608696,0.0701063829787234,0.0634893617021277,0.0662916666666666,0.0722978723404255,0.0853043478260869,0.072,0.1131875,NaN,0.120979166666667,0.082994212962963
09/20/2018,19.1620833333333,19.2829166666667,18.9458333333333,16.8064583333333,17.3429166666667,19.4402083333333,18.6527083333333,17.5033333333333,17.38,19.1325,18.5722916666667,18.38375,20.5802083333333,20.9489583333333,20.1925,18.2358333333333,18.4185416666667,20.2,19.6314583333333,18.865,19.026875,20.0620833333333,19.5508333333333,19.6102083333333,22.2347916666667,21.8458333333333,21.7495833333333,18.78625,18.9691666666667,21.2820833333333,19.8997916666667,19.63875,20.540625,21.405625,21.175,20.6843181818182,0.128,NaN,0.1341875,0.06,0.0674791666666667,NaN,0.147864583333333,0.088875,0.0427708333333333,0.0742291666666667,0.0762291666666667,0.0910706018518519,0.0736458333333333,0.0883958333333333,0.0677083333333334,0.0877708333333334,0.0622916666666666,NaN,0.0937708333333333,0.0867708333333334,0.065468085106383,0.0841875,0.102354166666667,0.0812743055555556,0.0856041666666666,0.0777111111111111,0.0690833333333333,0.0629583333333333,0.0653125,0.0701666666666667,0.0851555555555555,0.0714893617021277,0.110625,NaN,0.118914893617021,0.0816467592592593
09/21/2018,16.1854166666667,16.5670833333333,16.6214583333333,13.8420833333333,15.748125,17.7558333333333,16.0370833333333,14.4435416666667,14.748125,17.1222916666667,16.2664583333333,15.9397727272727,17.7825,18.8814583333333,17.7825,15.528125,16.8747916666667,18.575,17.324375,15.8695833333333,16.355625,18.43375,17.6558333333333,17.3694128787879,19.979375,19.8016666666667,19.4372916666667,17.2772916666667,17.766875,19.89,19.0654166666667,18.4058333333333,19.235625,19.654375,19.3239583333333,19.0761553030303,0.151708333333333,NaN,0.158583333333333,0.0682916666666667,0.0925833333333333,NaN,0.1756875,0.118645833333333,0.0560208333333334,0.079,0.0998541666666667,0.111152777777778,0.0727708333333333,0.0887659574468085,0.0658125,0.0864166666666667,0.0619166666666667,NaN,0.0925625,0.0863333333333334,0.066625,0.0819565217391304,0.1035625,0.080649074074074,0.0845744680851064,0.0780869565217391,0.0679148936170213,0.0622291666666666,0.0646363636363636,0.0694255319148936,0.0846458333333334,0.0711875000000001,0.108125,NaN,0.117729166666667,0.0810733796296296
09/22/2018,18.6720833333333,18.9114583333333,19.2260416666667,14.9597916666667,16.341875,18.3266666666667,16.278125,16.2727083333333,15.4902083333333,18.0429166666667,17.5854166666667,17.2824810606061,18.7277083333333,18.6864583333333,19.0070833333333,15.573125,16.9733333333333,18.7102083333333,17.0139583333333,16.6239583333333,16.728125,19.055,17.90625,17.7277462121212,19.2808333333333,19.13125,19.191875,16.25625,17.2820833333333,19.2297916666667,17.9575,17.4745833333333,18.2810416666667,19.4447916666667,19.0375,18.4152272727273,0.142291666666667,NaN,0.140979166666667,0.0684893617021277,0.0881041666666667,NaN,0.160541666666667,0.108333333333333,0.0547441860465116,0.0801111111111111,0.0903125,0.104840980489418,0.0735106382978724,0.0897446808510638,0.067063829787234,0.0861875,0.0620909090909091,NaN,0.0929130434782608,0.0878222222222222,0.0668297872340426,0.0826818181818182,0.107604166666667,0.0817986111111111,0.0847391304347826,0.0779574468085106,0.0682127659574468,0.0621458333333333,0.0643541666666667,0.068906976744186,0.0839777777777778,0.0711162790697675,0.106822222222222,NaN,0.118086956521739,0.0805271412037037
